dependency_category,index,link_str,project,option_name,option_value,option_type,option_file,option_technology,dependent_option_name,dependent_option_value,dependent_option_type,dependent_option_file,dependent_option_technology,config_type,rating,final_rating,final_category,sub_category,explanation
value-equality,283,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-devtools::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-mail::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-devtools.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-mail.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,284,music-website::::music-server/pom.xml::::project::::repositories::::repository_nexus-aliyun::::snapshots::::enabled::::false <-> music-website::::music-server/src/main/resources/application.properties::::spring.devtools.restart.enabled::::false,music-website,project.repositories.repository_nexus-aliyun.snapshots.enabled,FALSE,ConfigType.BOOLEAN,music-server/pom.xml,maven,spring.devtools.restart.enabled,FALSE,ConfigType.BOOLEAN,music-server/src/main/resources/application.properties,spring,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
,285,music-website::::music-client/package.json::::devDependencies::::@vue/cli-service::::@vue/cli-service:~5.0.0 <-> music-website::::music-manage/package.json::::devDependencies::::@vue/cli-service::::@vue/cli-service:~5.0.0,music-website,devDependencies.@vue/cli-service,@vue/cli-service:~5.0.0,ConfigType.VERSION_NUMBER,music-client/package.json,nodejs,devDependencies.@vue/cli-service,@vue/cli-service:~5.0.0,ConfigType.VERSION_NUMBER,music-manage/package.json,nodejs,correct,Borderline,FALSE,Version Numbers,Library,"modules can import different versions of the same dependency, unless explicitly stateted identical version are likely coincidental, if explicitly stated should be consistent to avoid version inconsistencies across modules"
value-equality,286,music-website::::music-client/package.json::::devDependencies::::@vue/cli-plugin-typescript::::@vue/cli-plugin-typescript:~5.0.0 <-> music-website::::music-manage/package.json::::devDependencies::::@vue/cli-plugin-typescript::::@vue/cli-plugin-typescript:~5.0.0,music-website,devDependencies.@vue/cli-plugin-typescript,@vue/cli-plugin-typescript:~5.0.0,ConfigType.VERSION_NUMBER,music-client/package.json,nodejs,devDependencies.@vue/cli-plugin-typescript,@vue/cli-plugin-typescript:~5.0.0,ConfigType.VERSION_NUMBER,music-manage/package.json,nodejs,correct,Borderline,FALSE,Version Numbers,Library,"modules can import different versions of the same dependency, unless explicitly stateted identical version are likely coincidental, if explicitly stated should be consistent to avoid version inconsistencies across modules"
value-equality,287,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-web::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::parent_spring-boot-starter-parent::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-starter-web.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.parent_spring-boot-starter-parent.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,288,music-website::::music-client/tsconfig.json::::compilerOptions::::esModuleInterop::::True <-> music-website::::music-manage/tsconfig.json::::compilerOptions::::sourceMap::::True,music-website,compilerOptions.esModuleInterop,TRUE,ConfigType.BOOLEAN,music-client/tsconfig.json,tsconfig,compilerOptions.sourceMap,TRUE,ConfigType.BOOLEAN,music-manage/tsconfig.json,tsconfig,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,289,music-website::::music-manage/package.json::::private::::True <-> music-website::::music-manage/tsconfig.json::::compilerOptions::::allowSyntheticDefaultImports::::True,music-website,private,TRUE,ConfigType.BOOLEAN,music-manage/package.json,nodejs,compilerOptions.allowSyntheticDefaultImports,TRUE,ConfigType.BOOLEAN,music-manage/tsconfig.json,tsconfig,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,290,music-website::::music-client/package.json::::private::::True <-> music-website::::music-server/src/main/resources/application.yml::::spring.mail.properties.mail.smtp.auth::::True,music-website,private,TRUE,ConfigType.BOOLEAN,music-client/package.json,nodejs,spring.mail.properties.mail.smtp.auth,TRUE,ConfigType.BOOLEAN,music-server/src/main/resources/application.yml,spring,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,291,music-website::::music-client/package.json::::devDependencies::::@typescript-eslint/eslint-plugin::::@typescript-eslint/eslint-plugin:^5.4.0 <-> music-website::::music-manage/package.json::::devDependencies::::@typescript-eslint/eslint-plugin::::@typescript-eslint/eslint-plugin:^5.4.0,music-website,devDependencies.@typescript-eslint/eslint-plugin,@typescript-eslint/eslint-plugin:^5.4.0,ConfigType.VERSION_NUMBER,music-client/package.json,nodejs,devDependencies.@typescript-eslint/eslint-plugin,@typescript-eslint/eslint-plugin:^5.4.0,ConfigType.VERSION_NUMBER,music-manage/package.json,nodejs,correct,Borderline,FALSE,Version Numbers,Library,"modules can import different versions of the same dependency, unless explicitly stateted identical version are likely coincidental, if explicitly stated should be consistent to avoid version inconsistencies across modules"
value-equality,292,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-log4j::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-mail::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-starter-log4j.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-mail.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,293,music-website::::music-server/docker-server/docker-compose.yml::::services::::db::::environment::::MYSQL_PASSWORD::::123456 <-> music-website::::music-server/src/main/resources/application-prod.properties::::spring.datasource.password::::123456,music-website,services.db.environment.MYSQL_PASSWORD,123456,ConfigType.PASSWORD,music-server/docker-server/docker-compose.yml,docker-compose,spring.datasource.password,123456,ConfigType.PASSWORD,music-server/src/main/resources/application-prod.properties,spring,correct,Borderline,TRUE,Datasource,Datasource,"if same datasource then true, if different datasources then probably false"
value-equality,294,music-website::::music-client/tsconfig.json::::compilerOptions::::useDefineForClassFields::::True <-> music-website::::music-manage/package.json::::private::::True,music-website,compilerOptions.useDefineForClassFields,TRUE,ConfigType.BOOLEAN,music-client/tsconfig.json,tsconfig,private,TRUE,ConfigType.BOOLEAN,music-manage/package.json,nodejs,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,295,music-website::::music-client/package.json::::private::::True <-> music-website::::music-client/tsconfig.json::::compilerOptions::::forceConsistentCasingInFileNames::::True,music-website,private,TRUE,ConfigType.BOOLEAN,music-client/package.json,nodejs,compilerOptions.forceConsistentCasingInFileNames,TRUE,ConfigType.PATH,music-client/tsconfig.json,tsconfig,partially,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,296,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-mail::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-test::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-starter-mail.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-test.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,297,music-website::::music-client/tsconfig.json::::compilerOptions::::esModuleInterop::::True <-> music-website::::music-server/src/main/resources/application.yml::::spring.mail.properties.mail.smtp.starttls.enable::::True,music-website,compilerOptions.esModuleInterop,TRUE,ConfigType.BOOLEAN,music-client/tsconfig.json,tsconfig,spring.mail.properties.mail.smtp.starttls.enable,TRUE,ConfigType.BOOLEAN,music-server/src/main/resources/application.yml,spring,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,298,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-devtools::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-data-redis::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-devtools.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-data-redis.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,299,music-website::::music-client/tsconfig.json::::compilerOptions::::useDefineForClassFields::::True <-> music-website::::music-manage/tsconfig.json::::compilerOptions::::esModuleInterop::::True,music-website,compilerOptions.useDefineForClassFields,TRUE,ConfigType.BOOLEAN,music-client/tsconfig.json,tsconfig,compilerOptions.esModuleInterop,TRUE,ConfigType.BOOLEAN,music-manage/tsconfig.json,tsconfig,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,300,piggymetrics::::auth-service/pom.xml::::project::::dependencies::::dependency_json-path::::scope::::test <-> piggymetrics::::notification-service/pom.xml::::project::::build::::plugins::::plugin_jacoco-maven-plugin::::executions::::execution_report::::phase::::test,piggymetrics,project.dependencies.dependency_json-path.scope,test,ConfigType.UNKNOWN,auth-service/pom.xml,maven,project.build.plugins.plugin_jacoco-maven-plugin.executions.execution_report.phase,test,ConfigType.UNKNOWN,notification-service/pom.xml,maven,correct,FALSE,FALSE,Others,Others,different options that are not related
value-equality,301,piggymetrics::::docker-compose.yml::::services::::account-service::::logging::::options::::max-size::::10m <-> piggymetrics::::docker-compose.yml::::services::::statistics-service::::logging::::options::::max-size::::10m,piggymetrics,services.account-service.logging.options.max-size,10m,ConfigType.SIZE,docker-compose.yml,docker-compose,services.statistics-service.logging.options.max-size,10m,ConfigType.SIZE,docker-compose.yml,docker-compose,correct,Borderline,FALSE,Others,Logging,different services does not depend on each other
value-equality,302,piggymetrics::::account-service/pom.xml::::project::::dependencies::::dependency_spring-cloud-starter-oauth2::::groupId::::org.springframework.cloud <-> piggymetrics::::gateway/pom.xml::::project::::dependencies::::dependency_spring-cloud-starter-sleuth::::groupId::::org.springframework.cloud,piggymetrics,project.dependencies.dependency_spring-cloud-starter-oauth2.groupId,org.springframework.cloud,ConfigType.NAME,account-service/pom.xml,maven,project.dependencies.dependency_spring-cloud-starter-sleuth.groupId,org.springframework.cloud,ConfigType.NAME,gateway/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,303,piggymetrics::::docker-compose.yml::::services::::account-mongodb::::environment::::MONGODB_PASSWORD::::$MONGODB_PASSWORD <-> piggymetrics::::docker-compose.yml::::services::::notification-mongodb::::environment::::MONGODB_PASSWORD::::$MONGODB_PASSWORD,piggymetrics,services.account-mongodb.environment.MONGODB_PASSWORD,$MONGODB_PASSWORD,ConfigType.PASSWORD,docker-compose.yml,docker-compose,services.notification-mongodb.environment.MONGODB_PASSWORD,$MONGODB_PASSWORD,ConfigType.PASSWORD,docker-compose.yml,docker-compose,correct,Borderline,TRUE,Datasource,Datasource,"both services share same database then true, else false"
value-equality,304,piggymetrics::::statistics-service/src/test/resources/application.yml::::spring.data.mongodb.database::::piggymetrics <-> piggymetrics::::turbine-stream-service/pom.xml::::project::::parent_piggymetrics::::artifactId::::piggymetrics,piggymetrics,spring.data.mongodb.database,piggymetrics,ConfigType.NAME,statistics-service/src/test/resources/application.yml,spring,project.parent_piggymetrics.artifactId,piggymetrics,ConfigType.NAME,turbine-stream-service/pom.xml,maven,correct,FALSE,FALSE,Generic Names,Generic Names,different options that are not related
